vote_event_id;date;sitting_number;topic;topic_description;member;vote;vote_source;yes_count;no_count;abstain_count;present_count;source_url
2022-10-12-006;2022-10-12;1;Volba starosty města;ZM města Plasy volí starostkou města Plasy Mgr. Evu Kantor Pořádkovou;Škop Michal;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-006;2022-10-12;1;Volba starosty města;ZM města Plasy volí starostkou města Plasy Mgr. Evu Kantor Pořádkovou;Tyrpeklová Zdenka;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-006;2022-10-12;1;Volba starosty města;ZM města Plasy volí starostkou města Plasy Mgr. Evu Kantor Pořádkovou;Urbanová Veronika;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Belbl Emanuel;abstain;named in minutes;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Gross Václav;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Hanzlíček Zdeněk;no;named in minutes;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Ježková Martina;absent;attendance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Kantor Pořádková Eva;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Bezdíčková Jitka;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Kouba Tomáš;no;named in minutes;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Kovářík Petr;no;named in minutes;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Neuman Petr;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Novotný Jiří;no;named in minutes;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Palmová Eliška;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Pfeifer Lukáš;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Škop Michal;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Tyrpeklová Zdenka;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-007;2022-10-12;1;Volba I. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí I. místostarostou Ing. Václava Grosse, který bude plnit fůnkci druhého statutárního zástupce města, spolupracovat s jednotlivými osadními výbory a SDH na přidružených obcích;Urbanová Veronika;yes;inferred by count balance;9;4;1;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Belbl Emanuel;abstain;named in minutes;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Gross Václav;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Hanzlíček Zdeněk;abstain;named in minutes;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Ježková Martina;absent;attendance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Kantor Pořádková Eva;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Bezdíčková Jitka;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Kouba Tomáš;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Kovářík Petr;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Neuman Petr;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Novotný Jiří;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Palmová Eliška;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Pfeifer Lukáš;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Škop Michal;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Tyrpeklová Zdenka;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-008;2022-10-12;1;Volba II. místostarosty, určení kompetencí;Zastupitelstvo města Plasy volí JI. místostarostkou Mgr. Elišku Palmovou, která bude zajišt'ovat komunikaci a spolupráci s komisemi rady města. Další její náplň činnosti bude upřesněna na příštím jednání ZM;Urbanová Veronika;yes;inferred by count balance;12;0;2;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Belbl Emanuel;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Gross Václav;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Hanzlíček Zdeněk;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Ježková Martina;absent;attendance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Kantor Pořádková Eva;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Bezdíčková Jitka;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Kouba Tomáš;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Kovářík Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Neuman Petr;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Novotný Jiří;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
2022-10-12-009;2022-10-12;1;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Zastupitelstvo města Plasy schvaluje 5ti člennou radu města;Palmová Eliška;yes;inferred by count balance;14;0;0;14;https://www.plasy.cz/modules/file_storage/download.php?file=fd132e0c%7C368&inline=1
